symmetric,input_dim,latent_dim,ratio,hidden_layers,seed,mse_mean,mse_std,mse_p95,mae_mean,mae_std
True,512,64,7.641791044776119,2,2,23.887388,31.095669,45.428932189941406,3.6743622,2.1080384
False,512,64,7.641791044776119,2,2,16.885164,15.382086,42.20763969421387,3.192846,1.4355816
True,512,64,7.641791044776119,2,3,24.293352,27.61504,80.1551742553711,3.6999035,2.1642659
False,512,64,7.641791044776119,2,3,28.557371,44.352463,72.08744430541992,3.850454,2.7259996
True,512,64,7.641791044776119,2,4,40.146477,74.82202,100.89802932739258,4.4562926,3.2064614
False,512,64,7.641791044776119,2,4,23.597855,20.850887,61.84080696105957,3.6866734,1.8808322
True,512,64,7.641791044776119,2,5,23.84847,34.511303,70.95454788208008,3.6487298,2.1491392
False,512,64,7.641791044776119,2,5,33.598907,79.925354,77.96715927124023,3.8573353,3.2085338
True,512,64,7.641791044776119,2,6,26.32501,30.619923,75.35173606872559,3.8768582,2.2433386
False,512,64,7.641791044776119,2,6,29.869007,65.493034,84.23182678222656,3.5640225,3.2117655
True,512,64,7.641791044776119,2,7,24.408195,49.024334,59.10978317260742,3.543236,2.4163263
False,512,64,7.641791044776119,2,7,34.566647,52.826096,70.42388916015625,4.3947144,2.6835327
True,512,64,7.641791044776119,2,8,36.489727,117.937355,60.97138023376465,3.9100647,3.5414436
False,512,64,7.641791044776119,2,8,32.834915,91.26294,74.36423301696777,3.7014027,3.4337978
True,512,64,7.641791044776119,2,9,27.041348,24.564966,66.17549514770508,3.9961605,1.9960945
False,512,64,7.641791044776119,2,9,19.71596,21.066086,55.47200012207031,3.3965898,1.729465
True,1024,4,146.28571428571428,2,0,186.31174,492.08072,733.6940795898421,8.137086,8.486845
False,1024,4,146.28571428571428,2,0,806.248,2385.8362,1890.2389160156208,16.447926,18.403273
True,1024,4,146.28571428571428,2,1,235.11865,550.42145,488.3116699218749,9.805158,9.064345
False,1024,4,146.28571428571428,2,1,541.7608,1409.6074,3566.2677734374915,12.55454,15.734503
True,1024,4,146.28571428571428,2,2,392.37375,1310.0602,484.5570190429682,10.941049,13.307331
False,1024,4,146.28571428571428,2,2,133.09639,274.8375,389.3026306152334,7.878335,6.1138077
True,1024,4,146.28571428571428,2,3,195.05952,697.44403,143.37059326171874,7.5428667,9.5534
False,1024,4,146.28571428571428,2,3,359.72968,1063.4666,822.48896484375,10.9931,12.204776
True,1024,4,146.28571428571428,2,4,139.51494,320.20477,422.87480773925716,7.5760612,6.7139707
False,1024,4,146.28571428571428,2,4,443.54883,933.88837,2857.2201660156193,13.109376,12.73033
True,1024,4,146.28571428571428,2,5,523.4456,823.1179,1249.3574218749995,16.103659,11.352758
False,1024,4,146.28571428571428,2,5,1267.0457,4175.8994,1810.57170410156,19.258688,24.293297
True,1024,4,146.28571428571428,2,6,190.61504,548.9298,981.7500732421844,7.6201353,9.308981
False,1024,4,146.28571428571428,2,6,717.24963,1054.8867,3308.851855468747,17.544367,15.096136
True,1024,4,146.28571428571428,2,7,456.40628,563.19135,1086.2621948242177,16.578356,8.811299
False,1024,4,146.28571428571428,2,7,540.0887,1480.9432,2642.8212890624923,13.126989,15.496519
True,1024,4,146.28571428571428,2,8,266.78323,523.85645,836.43125,10.754185,8.7330065
False,1024,4,146.28571428571428,2,8,345.05374,1178.5333,516.4904479980468,9.962572,12.788597
True,1024,4,146.28571428571428,2,9,201.99503,378.06995,412.2729064941405,9.6813135,7.233512
False,1024,4,146.28571428571428,2,9,553.895,1254.0403,2373.1426269531203,14.502537,14.50234
True,1024,8,93.0909090909091,2,0,210.09293,523.5712,597.8558593749992,8.723924,8.987832
False,1024,8,93.0909090909091,2,0,508.4439,1896.5946,876.1017578124989,11.02039,16.334059
True,1024,8,93.0909090909091,2,1,203.69122,407.00552,1061.6172729492164,9.021618,8.688869
False,1024,8,93.0909090909091,2,1,728.4995,2524.4749,2713.6693359374926,12.670053,19.78488
True,1024,8,93.0909090909091,2,2,297.52173,757.34204,1566.178894042966,9.716019,11.298664
False,1024,8,93.0909090909091,2,2,3470.0881,16240.472,721.6681884765624,18.681097,47.740437
True,1024,8,93.0909090909091,2,3,208.21938,514.86536,721.1124572753895,8.763786,9.109666
False,1024,8,93.0909090909091,2,3,698.12665,2459.5703,1060.8341430664052,13.458567,18.625265
True,1024,8,93.0909090909091,2,4,226.22307,329.07666,977.8618286132812,10.040048,8.236647
False,1024,8,93.0909090909091,2,4,460.05536,1827.8524,614.8061767578114,9.827581,15.991898
True,1024,8,93.0909090909091,2,5,793.18994,2582.067,1169.9234863281245,14.90577,19.477852
False,1024,8,93.0909090909091,2,5,765.3215,2486.9512,2355.9228027343693,14.665018,19.122114
True,1024,8,93.0909090909091,2,6,1149.4702,4663.303,974.1876586914047,15.569198,25.159777
False,1024,8,93.0909090909091,2,6,506.20715,1716.5275,648.347570800781,11.634464,15.811193
True,1024,8,93.0909090909091,2,7,151.6768,261.0255,847.0534912109352,8.62273,6.3797355
False,1024,8,93.0909090909091,2,7,417.92776,1460.8959,738.002880859374,10.684368,14.227851
True,1024,8,93.0909090909091,2,8,437.95844,1632.0139,716.5643127441397,10.356459,15.127508
False,1024,8,93.0909090909091,2,8,533.90295,1615.8535,2656.7045898437436,11.410296,16.480177
True,1024,8,93.0909090909091,2,9,415.74887,1601.286,398.3342956542964,9.96648,14.756811
False,1024,8,93.0909090909091,2,9,847.55853,1189.0835,2635.8254882812466,20.68225,14.356125
True,1024,16,53.89473684210526,2,0,131.23126,404.46997,398.6459960937492,6.379054,7.660079
False,1024,16,53.89473684210526,2,0,564.96313,1977.015,1617.4884277343713,11.698705,17.083103
True,1024,16,53.89473684210526,2,1,389.79868,1261.4137,346.9529907226562,11.622519,12.8307295
False,1024,16,53.89473684210526,2,1,328.54083,600.1178,1469.2257812499997,11.92992,10.30105
True,1024,16,53.89473684210526,2,2,317.14288,480.27008,1000.8366210937488,12.193773,9.417389
False,1024,16,53.89473684210526,2,2,475.30753,1634.4626,1034.4973388671854,11.311916,15.2067175
True,1024,16,53.89473684210526,2,3,76.75995,147.40663,208.73608398437483,5.905514,4.5161514
False,1024,16,53.89473684210526,2,3,558.39655,1979.2671,1828.2712402343695,10.984008,17.398478
True,1024,16,53.89473684210526,2,4,343.16434,723.65393,729.609045410156,11.985212,10.517714
False,1024,16,53.89473684210526,2,4,572.6659,1890.823,1707.6660888671845,12.058799,16.96026
True,1024,16,53.89473684210526,2,5,308.0374,1220.01,197.5722717285156,8.420118,12.829627
False,1024,16,53.89473684210526,2,5,824.2492,3140.8406,926.9574096679672,13.876339,20.676924
True,1024,16,53.89473684210526,2,6,264.86707,601.28656,904.8616943359357,10.326098,9.741813
False,1024,16,53.89473684210526,2,6,365.34302,1431.3983,330.8623229980466,9.282358,13.900711
True,1024,16,53.89473684210526,2,7,200.9441,280.63678,408.45382690429653,10.404852,6.133315
False,1024,16,53.89473684210526,2,7,521.12103,1910.1886,1305.504370117184,10.957331,16.522892
True,1024,16,53.89473684210526,2,8,136.79164,233.8025,340.587512207031,8.171047,6.106969
False,1024,16,53.89473684210526,2,8,200.09149,595.15405,478.6462646484369,7.9048486,9.404408
True,1024,16,53.89473684210526,2,9,100.99289,167.67468,488.22947998046783,7.0659313,5.065899
False,1024,16,53.89473684210526,2,9,635.0271,2153.4329,1105.0948486328125,13.20051,17.459377
True,1024,32,29.257142857142856,2,0,79.175896,116.06718,256.13239440917954,6.5181913,3.9767127
False,1024,32,29.257142857142856,2,0,467.3852,1640.9822,876.4875854492187,10.708188,15.489456
True,1024,32,29.257142857142856,2,1,173.64308,481.48386,268.36239318847635,8.094464,8.168869
False,1024,32,29.257142857142856,2,1,90.86357,133.28114,343.6345642089838,6.8879657,4.4736943
True,1024,32,29.257142857142856,2,2,131.51701,341.02255,340.35417480468703,7.243336,6.8339663
False,1024,32,29.257142857142856,2,2,770.36975,2892.2112,1461.040185546872,12.907581,20.46271
True,1024,32,29.257142857142856,2,3,206.87686,799.27563,202.53971252441374,7.0065312,10.4938755
False,1024,32,29.257142857142856,2,3,233.90012,506.20673,644.9001831054676,10.250907,8.401368
True,1024,32,29.257142857142856,2,4,167.0041,274.69974,784.1619628906242,8.935746,6.8442554
False,1024,32,29.257142857142856,2,4,432.6095,1578.4119,634.5389770507807,10.286132,14.922404
True,1024,32,29.257142857142856,2,5,117.164,148.62955,406.5743041992184,7.9096045,4.920193
False,1024,32,29.257142857142856,2,5,377.70844,1284.3966,1236.4218261718713,9.983784,13.659848
True,1024,32,29.257142857142856,2,6,72.957405,108.513756,213.50886840820294,6.1879706,4.071328
False,1024,32,29.257142857142856,2,6,274.8954,701.76385,1148.0985107421875,9.359096,10.932743
True,1024,32,29.257142857142856,2,7,164.40854,137.78745,424.97540893554674,10.072971,4.452922
False,1024,32,29.257142857142856,2,7,268.249,620.65607,1609.821093749998,9.415679,10.640564
True,1024,32,29.257142857142856,2,8,153.79893,357.3655,547.3528503417963,7.6804314,7.606809
False,1024,32,29.257142857142856,2,8,531.9582,1595.3468,593.410656738281,14.305285,14.0699215
True,1024,32,29.257142857142856,2,9,655.15,2851.481,731.6297851562482,9.628486,20.185791
False,1024,32,29.257142857142856,2,9,212.9922,415.05585,1160.3658081054673,9.161625,8.635121
True,1024,64,15.283582089552239,2,0,89.40227,76.11311,269.1591796874997,7.2807555,3.3995998
False,1024,64,15.283582089552239,2,0,113.86535,201.82874,274.77382202148436,7.279871,5.5957184
True,1024,64,15.283582089552239,2,1,161.83194,135.36905,459.8346923828121,10.080084,4.738326
False,1024,64,15.283582089552239,2,1,168.57355,453.4706,929.8001586914037,7.3158813,8.573374
True,1024,64,15.283582089552239,2,2,349.8203,474.8835,1000.7071166992182,13.453195,9.147103
False,1024,64,15.283582089552239,2,2,355.05905,912.0234,769.4204467773426,12.245557,11.023406
True,1024,64,15.283582089552239,2,3,264.04913,789.3759,881.3817626953105,9.124499,10.786546
False,1024,64,15.283582089552239,2,3,319.67526,889.2633,618.4833740234371,10.506484,11.323423
True,1024,64,15.283582089552239,2,4,121.61528,230.94727,436.0162719726557,7.258562,5.9814005
False,1024,64,15.283582089552239,2,4,415.84415,1120.3616,758.8947998046865,12.956498,12.1582
True,1024,64,15.283582089552239,2,5,157.52357,276.3492,322.5216796874999,9.003103,5.9013314
False,1024,64,15.283582089552239,2,5,230.04926,296.92767,759.7939941406249,11.174525,7.0312634
True,1024,64,15.283582089552239,2,6,55.30381,62.078033,214.28485412597638,5.624473,2.7930913
False,1024,64,15.283582089552239,2,6,117.13765,283.12402,412.50592041015597,6.784916,6.609028
True,1024,64,15.283582089552239,2,7,115.9836,289.9643,358.0237457275383,6.8021326,6.477278
False,1024,64,15.283582089552239,2,7,246.08812,735.7933,698.6857360839836,8.856692,10.37937
True,1024,64,15.283582089552239,2,8,174.16129,448.68417,761.0380737304671,7.9086084,8.296027
False,1024,64,15.283582089552239,2,8,106.90795,256.0975,489.60499877929556,6.440741,6.2972593
True,1024,64,15.283582089552239,2,9,285.9436,398.25403,713.2472229003895,12.7393875,7.169036
False,1024,64,15.283582089552239,2,9,87.333176,204.61465,222.71910400390604,6.246048,5.181145
